Kanji,Kun,On,Arti,Kata 1,Kata 2,Kata 3,URL,Peringkat frekuensi
緊,"し.める, し.まる",キン,"tegang, padat, keras, andal, ketat","緊急【きんきゅう】urgensi, darurat","緊張【きんちょう】ketegangan, ketegangan, kegugupan, stres, ketegangan (antara negara, kelompok, dll.), ...","緊密【きんみつ】ketelitian, ketat, kedekatan, kekompakan, erat terjalin",https://kanjikana.com/id/kanji/緊?jlpt=1,677
誘,"さそ.う, いざな.う",ユウ,"menggoda, timbal, mengundang, tanya, panggilan untuk, pesona","誘惑【ゆうわく】godaan, pesona, umpan, penggodaan","勧誘【かんゆう】undangan, permintaan, berkampanye, pemikat, persuasi, ...","誘う【さそう】mengundang, meminta, memanggil, membawa (seseorang), menggoda, ...",https://kanjikana.com/id/kanji/誘?jlpt=1,993
聖,ひじり,"セイ, ショウ","suci, santo, bijaksana, tuan, imam","聖書【せいしょ】alkitab, kitab suci","神聖【しんせい】kesucian, martabat","聖【ひじり】biksu yang sangat berbudi luhur, biksu, Buddha menyendiri, Misionaris Buddha, orang suci, ...",https://kanjikana.com/id/kanji/聖?jlpt=1,1165
悟,さと.る,ゴ,"pencerahan, mengerti, membedakan, menyadari","悟る【さとる】mempersepsi, merasakan, menyadari, memperhatikan, mendeteksi, ...","覚悟【かくご】kesiapan, terjemahan, pengunduran diri","悟り【さとり】pemahaman, pencerahan, pencerahan spiritual",https://kanjikana.com/id/kanji/悟?jlpt=1,1411
評,,ヒョウ,"mengevaluasi, kritik, komentar","不評【ふひょう】reputasi buruk, penerimaan yang buruk, ketidakterkenalan, ketidakmasyhuran",評論【ひょうろん】kritik,"評価【ひょうか】penilaian, evaluasi, perkiraan, peringkat, menilai, ...",https://kanjikana.com/id/kanji/評?jlpt=1,454
黙,"だま.る, もだ.す","モク, ボク","keheningan, menjadi diam, berhenti berbicara, tinggalkan seperti itu","沈黙【ちんもく】kebisuan, diam, tenang, kediaman, ketidakaktifan","黙る【だまる】diam, tidak mengatakan apa-apa","暗黙【あんもく】implisit, tak terucapkan",https://kanjikana.com/id/kanji/黙?jlpt=1,1338
率,ひき.いる,"ソツ, リツ, シュツ","rasio, tingkat, proporsi, %, faktor, timbal, tombak, perintah","比率【ひりつ】rasio, proporsi, persentase",効率【こうりつ】efisiensi,"倍率【ばいりつ】perbesaran, pengaruh, amplifikasi, faktor penskalaan, faktor skala, ...",https://kanjikana.com/id/kanji/率?jlpt=1,383
泣,な.く,キュウ,"menangis, raungan","泣く【なく】menangis, melolong","泣き声【なきごえ】menangis, suara menangis","悔し泣き【くやしなき】menangis karena jengkel, air mata penyesalan",https://kanjikana.com/id/kanji/泣?jlpt=1,1380
督,,トク,"pelatih, perintah, dorongan, timbal, mengawasi","監督【かんとく】pengawasan, kontrol, arah, direktur, pengawas, ...","督促【とくそく】dorongan, permintaan, kegigihan",舞台監督【ぶたいかんとく】sutradara panggung,https://kanjikana.com/id/kanji/督?jlpt=1,534
奪,うば.う,ダツ,"merampok, mengambil dengan paksa, merebut, mengusir, jarah","略奪【りゃくだつ】jarah, jarahan, penjarahan, perampokan","奪う【うばう】merebut, mengusir, mencuri",奪三振【だつさんしん】memukul habis pemukul,https://kanjikana.com/id/kanji/奪?jlpt=1,974
志,"シリング, こころざ.す, こころざし",シ,"niat, rencana, menyelesaikan, berhasrat, motif, harapan, syiling","志【こころざし】akan, resolusi, niat, ambisi, tujuan, ...","志す【こころざす】merencanakan, berniat, bermimpi untuk, menetapkan tujuan","志望【しぼう】keinginan, ambisi, pilihan",https://kanjikana.com/id/kanji/志?jlpt=1,823
健,すこ.やか,ケン,"sehat, kesehatan, kekuatan, ketekunan","健やか【すこやか】bersemangat, sehat, suara","保健【ほけん】pelestarian kesehatan, kebersihan, sanitasi, pendidikan kesehatan","健康【けんこう】kesehatan, sehat, suara",https://kanjikana.com/id/kanji/健?jlpt=1,572
挙,"あ.げる, あ.がる, こぞ.る",キョ,"mengangkat, rencana, proyek, perilaku, tindakan",選挙【せんきょ】pemilihan,総選挙【そうせんきょ】pemilihan umum (dewan perwakilan rakyat),"小選挙区【しょうせんきょく】dapil kecil, dapil satu anggota",https://kanjikana.com/id/kanji/挙?jlpt=1,257
射,"い.る, さ.す, う.つ",シャ,"menembak, bersinar ke dalam, ke, panahan",放射能【ほうしゃのう】radioaktivitas,"反射【はんしゃ】refleksi, gema, refleks","発射【はっしゃ】peluncuran (khususnya roket atau misil), peluncuran, penembakan, pembebasan, katapel, ...",https://kanjikana.com/id/kanji/射?jlpt=1,937
携,"たずさ.える, たずさ.わる",ケイ,"portabel, membawa (di tangan), bersenjata dengan, ajak","携帯【けいたい】membawa (pada diri seseorang atau di tangan), ponsel","提携【ていけい】kerjasama, ikatan, usaha bersama, kemitraan, alianza, ...","携わる【たずさわる】terlibat dalam, ikut serta dalam",https://kanjikana.com/id/kanji/携?jlpt=1,1017
避,"さ.ける, よ.ける",ヒ,"menghindari, hindari, mencegah, menangkis, kesyirikan","避難【ひなん】mengambil perlindungan, mencari tempat berlindung, evakuasi, melarikan diri, mencari tempat aman","避ける【さける】menghindari (kontak fisik dengan), menghindari (situasi), mengusir, menghindari, menyisihkan, ...","避難民【ひなんみん】pengungsi, orang-orang yang terlantar",https://kanjikana.com/id/kanji/避?jlpt=1,756
宙,,チュウ,"di udara, udara, ruang angkasa, langit, menghafal, selang waktu","宙返り【ちゅうがえり】salto, melakukan looping","宇宙【うちゅう】alam semesta, kosmos, ruang angkasa","宙【ちゅう】ruang angkasa, udara, dari ingatan, dengan hafalan",https://kanjikana.com/id/kanji/宙?jlpt=1,1005
厳,"おごそ.か, きび.しい, いか.めしい, いつくし","ゲン, ゴン","tegas, ketat, keparahan, kekakuan","厳か【おごそか】khidmat, sederhana, kuburan, megah, terhormat, ...","厳重【げんじゅう】ketat, parah, kaku, teguh, kuat, ...","厳しい【きびしい】parah, ketat, kaku, tak kenal ampun, tak kenal lelah, ...",https://kanjikana.com/id/kanji/厳?jlpt=1,638
博,,"ハク, バク","Dr., perintah, penghargaan, mendapatkan pujian, doktor, pameran, adil","博士【はかせ】ahli, orang terpelajar, dokter, doktor, dr., ...",博物館【はくぶつかん】museum,"博士【はくし】dokter, PhD, Dr.",https://kanjikana.com/id/kanji/博?jlpt=1,794
幕,とばり,"マク, バク","tirai, hamil, tindakan bermain","幕【まく】tirai, berakting (dalam sebuah drama), jatuhnya tirai, akhir (dari sebuah adegan), akhir, ...",日本語字幕【にほんごじまく】Subtitel Jepang,"開幕【かいまく】membuka tirai, pembukaan, mulai, awal",https://kanjikana.com/id/kanji/幕?jlpt=1,835
施,ほどこ.す,"シ, セ","beri, memberikan, melakukan, sedekah","施設【しせつ】lembaga, pembentukan, fasilitas, panti","施行【しこう】memberlakukan (sebuah undang-undang), memulai operasi, menerapkan, penegakan, melaksanakan (rencana, kebijakan, dll.), ...","施す【ほどこす】memberikan, memberi sumbangan, melakukan, mengaplikasikan, menambahkan (misalnya ornamen, anotasi), ...",https://kanjikana.com/id/kanji/施?jlpt=1,323
企,"くわだ.てる, たくら.む",キ,"melakukan, skema, desain, upaya, rencana","企画【きかく】perencanaan, rencana, proyek, pengaturan","企業【きぎょう】perusahaan, bisnis",中小企業【ちゅうしょうきぎょう】usaha kecil dan menengah,https://kanjikana.com/id/kanji/企?jlpt=1,278
逮,,タイ,"tangkap, memburu","逮捕【たいほ】penangkapan, kekhawatiran, tangkap",,,https://kanjikana.com/id/kanji/逮?jlpt=1,766
訳,わけ,ヤク,"menerjemahkan, alasan, keadaan, kasus","言い訳【いいわけ】alasan, penjelasan","内訳【うちわけ】perincian (biaya), barang-barang, kerusakan, klasifikasi","訳す【やくす】menerjemahkan, menafsirkan",https://kanjikana.com/id/kanji/訳?jlpt=1,1050
江,え,コウ,"sungai kecil, inlet, teluk","江【え】inlet, teluk","江【こう】sungai besar (terutama Sungai Yangtze), Danau Biwa",堀江【ほりえ】kanal,https://kanjikana.com/id/kanji/江?jlpt=1,704
抗,あらが.う,コウ,"menghadapi, melawan, mendefi","抗議【こうぎ】protes, keberatan","対抗【たいこう】oposisi, persaingan, kompetisi, antagonisme","抗争【こうそう】persaingan, perseteruan, konflik, perselisihan, perjuangan, ...",https://kanjikana.com/id/kanji/抗?jlpt=1,666
展,,テン,"membuka, mengembangkan","進展【しんてん】kemajuan, pengembangan","展示【てんじ】pameran, tampilan","展開【てんかい】pengembangan, evolusi, kemajuan, terbuka, pemintalan cerita, ...",https://kanjikana.com/id/kanji/展?jlpt=1,352
級,,キュウ,"kelas, peringkat, nilai","同級【どうきゅう】nilai yang sama, kelas yang sama","等級【とうきゅう】nilai, kelas, gelar, peringkat, pesan, ...","階級【かいきゅう】kelas sosial, peringkat, nilai",https://kanjikana.com/id/kanji/級?jlpt=1,785
聴,"き.く, ゆる.す","チョウ, テイ","mendengarkan, tegas, nakal, penyelidikan yang hati-hati",聴覚【ちょうかく】indera pendengaran,"聴講【ちょうこう】kehadiran kuliah, audit",聴診器【ちょうしんき】stetoskop,https://kanjikana.com/id/kanji/聴?jlpt=1,781
尾,お,ビ,"ekor, akhir, penghitung ikan, lereng bawah gunung","尾【お】ekor, ujung belakang, ekor (dari sebuah komet), lereng di kaki gunung","尻尾【しっぽ】ekor, bagian akhir, tip",尾根【おね】punggungan gunung,https://kanjikana.com/id/kanji/尾?jlpt=1,875
標,"しるべ, しるし",ヒョウ,"tanda petunjuk, segel, tanda, cap, cetakan, simbol, lambang, merek dagang, bukti, cenderamata, sasaran","標語【ひょうご】moto, slogan, kata kunci","標準【ひょうじゅん】standar, tingkat, norma","標本【ひょうほん】contoh, spesimen",https://kanjikana.com/id/kanji/標?jlpt=1,686
奴,"やつ, やっこ",ド,"pria, budak, pelayan pria, teman","奴【やっこ】pelayan (terutama pendamping samurai), pria kesatria (periode Edo), tahu dadu (sering disajikan dingin), layang-layang berbentuk seperti pelayan periode Edo, Chonmage, ...","奴【やつ】teman, pria, bab, benda, obyek, ...","奴【め】sialan, bajingan, rendah hati",https://kanjikana.com/id/kanji/奴?jlpt=1,1932
継,"つ.ぐ, まま-",ケイ,"warisi, berhasil, lanjutkan, tambalan, mencangkok","継ぐ【つぐ】menggantikan, mewarisi, mengambil alih, mengikuti, menambal (pakaian), ...","跡継ぎ【あとつぎ】ahli waris, penerus","継ぎ目【つぎめ】sendi, jahitan, titik gabung",https://kanjikana.com/id/kanji/継?jlpt=1,743
剣,つるぎ,ケン,"pedang sabre, pedang, bilah, jarum jam","真剣【しんけん】serius, pedang asli (dibandingkan dengan senjata latihan kayu)","剣【けん】pedang besar dwisisi, bilah, bayonet, kemahiran pedang, sengat, ...","剣道【けんどう】kendo, seni bela diri jepang yang menggunakan pedang bambu",https://kanjikana.com/id/kanji/剣?jlpt=1,1305
障,さわ.る,ショウ,"menghalangi, sakit, kerugian","障る【さわる】merugikan, menghalangi, mengganggu",障子【しょうじ】shoji (pintu geser kertas),"障害【しょうがい】rintangan, hambatan, penghalang, kesulitan, gangguan, ...",https://kanjikana.com/id/kanji/障?jlpt=1,742
皇,,"コウ, オウ",kaisar,"皇居【こうきょ】istana kekaisaran (jepang), kediaman kekaisaran",天皇【てんのう】kaisar jepang,皇帝【こうてい】kaisar,https://kanjikana.com/id/kanji/皇?jlpt=1,721
票,,ヒョウ,"surat suara, label, tiket, tanda","票【ひょう】memilih, surat suara, label, tiket, batang","投票【とうひょう】pemungutan suara, surat suara, jajak pendapat, memilih",国民投票【こくみんとうひょう】referendum nasional,https://kanjikana.com/id/kanji/票?jlpt=1,489
騒,"さわ.ぐ, うれい, さわ.がしい",ソウ,"riuh, membuat kebisingan, keributan, mengganggu, menggairahkan","騒動【そうどう】perselisihan, kerusuhan, pemberontakan, kekacauan, kegaduhan media, ...","騒々しい【そうぞうしい】berisik, keras, riuh, bergolak, tidak menentu, ...","騒がしい【さわがしい】berisik, riuh, bergejolak, bemas",https://kanjikana.com/id/kanji/騒?jlpt=1,1069
善,"よ.い, い.い, よ.く, よし.とする",ゼン,"berbudi baik, baik, kebaikan","親善【しんぜん】persahabatan, niat baik, hubungan yang ramah","善良【ぜんりょう】baik, berbudi baik, berbudi luhur, jujur","改善【かいぜん】peningkatan, perbaikan, kaizen (filosofi bisnis Jepang tentang peningkatan berkelanjutan)",https://kanjikana.com/id/kanji/善?jlpt=1,765
盛,"も.る, さか.る, さか.ん","セイ, ジョウ","ledakan, makmur, kawin","盛り上がる【もりあがる】membengkak, naik, ditumpuk, membangkitkan, bersemangat",全盛【ぜんせい】tinggi kemakmuran,"目盛り【めもり】pembagian (pada penggaris, termometer, dll.), divisi, skala",https://kanjikana.com/id/kanji/盛?jlpt=1,712
描,"えが.く, か.く",ビョウ,"sketsa, mengarang, tulis, menggambar, cat","描写【びょうしゃ】penggambaran, deskripsi","描く【えがく】menggambar, melukis, menggambar sketsa, menggambarkan, mendeskripsikan, ...","素描【そびょう】menggambar, sketsa, garis besar, ringkasan, sinopsis",https://kanjikana.com/id/kanji/描?jlpt=1,876
麻,あさ,"マ, マア","rami, mati rasa","麻【あさ】ganja (Cannabis sativa), rami (tanaman), rami (serat), linen, rami, ...","麻痺【まひ】kelumpuhan, mati rasa, kebingungan",麻酔【ますい】anestesi,https://kanjikana.com/id/kanji/麻?jlpt=1,1142
筋,すじ,キン,"otot, urat, tendon, serat, alur, rencana, keturunan","大筋【おおすじ】garis besar, ringkasan, inti, poin dasar","一筋【ひとすじ】satu baris, satu ruas (misalnya jalan), sehelai (misalnya, rambut), satu sinar, satu panjang (mis. tali), ...","粗筋【あらすじ】garis besar, ringkasan, argumen",https://kanjikana.com/id/kanji/筋?jlpt=1,744
襲,"おそ.う, かさ.ね",シュウ,"serangan, majukan, berhasil untuk, tumpukan","襲う【おそう】menyerang, melakukan serangan, memukul, memburu, menggantikan, ...","襲撃【しゅうげき】serangan mendadak, serangan, serbuan, tuduhan",空襲【くうしゅう】serangan udara,https://kanjikana.com/id/kanji/襲?jlpt=1,1130
系,,ケイ,"garis keturunan, sistem","系【けい】sistem, garis keturunan, kelompok, akibat, sistem (rentang lapisan yang sesuai dengan periode waktu tertentu), ...","体系【たいけい】sistem, organisasi, arsitektur","系統【けいとう】sistem, garis keturunan, keturunan, kelompok (misalnya, warna), keluarga (misalnya, bahasa), ...",https://kanjikana.com/id/kanji/系?jlpt=1,567
恵,"めぐ.む, めぐ.み","ケイ, エ","kebaikan, berkat, anugerah","恵み【めぐみ】berkat, anugerah","恩恵【おんけい】anugerah, bantuan, kebaikan, berkat, manfaat","恵まれる【めぐまれる】dianugerahi, menjadi kaya dalam, berlimpah dalam",https://kanjikana.com/id/kanji/恵?jlpt=1,925
鈴,すず,"レイ, リン","lonceng kecil, penggerak",鈴【すず】lonceng (sering berbentuk bulat),風鈴【ふうりん】lonceng angin,,https://kanjikana.com/id/kanji/鈴?jlpt=1,880
樹,き,ジュ,"kayu, pohon-pohon, mendirikan","樹立【じゅりつ】pembentukan, pendirian, mencatat rekor","樹木【じゅもく】pohon, pohon dan semak",大樹【たいじゅ】pohon besar,https://kanjikana.com/id/kanji/樹?jlpt=1,988
操,"みさお, あやつ.る","ソウ, サン","manuver, memanipulasi, beroperasi, mengemudikan, kesucian, kesetiaan","操る【あやつる】mengoperasikan (misalnya sebuah mesin), mengatasi, mengelola, mengendalikan, bermanuver, ...","操縦【そうじゅう】kemudi, menerbangkan pesawat, terbang, kontrol, operasi, ...","体操【たいそう】senam, latihan fisik, senam artistik, kompetisi senam, pendidikan jasmani, ...",https://kanjikana.com/id/kanji/操?jlpt=1,1016
壁,かべ,ヘキ,"dinding, lapisan (lambung), pagar","壁【かべ】dinding, partisi, penghalang, rintangan, konstelasi ""tembok"" tiongkok (salah satu dari 28 istana)","障壁【しょうへき】dinding pembatas, pagar pembatas, rintangan, penghalang","壁画【へきが】fresko, mural, lukisan dinding",https://kanjikana.com/id/kanji/壁?jlpt=1,1037
創,"つく.る, はじ.める, きず, けず.しける","ソウ, ショウ","kejadian, luka, cedera, sakit, mulai, berasal","創立【そうりつ】pembentukan, pendirian, organisasi","創刊【そうかん】pendirian, memulai, peluncuran, publikasi pertama",独創【どくそう】keaslian,https://kanjikana.com/id/kanji/創?jlpt=1,741
